pdb_id	pfam_id
5T0J	PF13519
5T0J	PF13012
5T0J	PF18503
5T0J	PF18004
5T0J	PF16450
5T0J	PF01398
5T0J	PF12465
5T0J	PF10602
5T2C	PF01200
5T2C	PF00338
5T2C	PF00831
5T2C	PF00366
5T2C	PF00400
5T2C	PF00832
5T2C	PF00164
5T2C	PF01283
5T2C	PF00312
5T2C	PF01020
5T2C	PF00333
5T2C	PF03947
5T2C	PF00237
5T2C	PF03297
5T2C	PF00827
5T2C	PF01781
5T2C	PF00177
5T2C	PF00203
5T2C	PF00833
5T2C	PF01199
5T2C	PF01599
5T2C	PF00253
5T2C	PF01158
5T2C	PF01249
5T2C	PF16205
5T2C	PF00240
5T2C	PF01907
5T2C	PF08071
5T2C	PF03939
5T2C	PF00935
5T2C	PF00189
5T2C	PF00900
5T2C	PF01779
5T2C	PF00380
5T2C	PF00252
5T2C	PF16122
5T2C	PF01655
5T2C	PF00281
5T2C	PF00687
5T2C	PF01201
5T2C	PF16906
5T2C	PF01246
5T2C	PF00467
5T2C	PF01247
5T2C	PF00276
5T2C	PF00318
5T2C	PF01775
5T2C	PF03501
5T2C	PF00828
5T2C	PF07650
5T2C	PF01159
5T2C	PF03868
5T2C	PF00238
5T2C	PF04758
5T2C	PF00327
5T2C	PF01479
5T2C	PF01157
5T2C	PF00163
5T2C	PF08079
5T2C	PF17144
5T2C	PF01248
5T2C	PF01090
5T2C	PF00573
5T2C	PF01780
5T2C	PF00572
5T2C	PF00347
5T2C	PF00410
5T2C	PF01776
5T2C	PF00297
5T2C	PF01667
5T2C	PF08069
5T2C	PF16121
5T2C	PF01198
5T2C	PF00673
5T2C	PF00416
5T2C	PF17135
5T2C	PF01251
5T2C	PF01777
5T2C	PF14374
5T2C	PF01015
5T2C	PF01929
5T2C	PF01092
5T2C	PF00411
5T2C	PF00181
5T2C	PF14204
5T2C	PF01294
5T2C	PF01280
5T2C	PF03719
5T2C	PF01778
5T2C	PF01282
5T58	PF03980
5T58	PF08641
5T58	PF05859
5T8F	PF16454
5T8F	PF00613
5T8F	PF00794
5T8F	PF02192
5T8F	PF00454
5T8F	PF00792
5T8H	PF00077
5TBK	PF00514
5TBK	PF00415
5TBK	PF16186
5TBK	PF01749
5TCX	PF00335
5TF3	
5TO5	
5TO6	
5TO7	
5TQB	PF13432
5TQB	PF00573
5TVB	
5TVP	PF03372
5TVP	PF11976
5TVQ	PF11976
5TVQ	PF03372
5TWA	PF00452
5U5P	PF00514
5U5P	PF16186
5U5R	PF16186
5U5R	PF00514
5U8J	
5UBT	PF00794
5UBT	PF00613
5UBT	PF00792
5UBT	PF02192
5UBT	PF00454
5UFL	
5ULT	PF00077
5UMZ	PF00514
5UMZ	PF16186
5UN5	PF01392
5UN6	PF01392
5UNK	
5UOV	PF00077
5UPZ	PF00077
5UZB	PF13676
5V5G	PF02338
5V5H	PF02338
5V5I	PF02338
5V5O	PF00514
5V5O	PF16186
5V5O	PF01749
5V5P	PF01749
5V5P	PF16186
5V5P	PF00514
5VA4	PF00643
5VAR	PF18104
5VFP	PF13646
5VFP	PF10584
5VFP	PF00227
5VFP	PF18503
5VFP	PF17781
5VFP	PF16450
5VFP	PF13519
5VFP	PF01399
5VFP	PF01851
5VFP	PF01398
5VFP	PF13012
5VFP	PF00004
5VFP	PF18098
5VFP	PF10075
5VFP	PF18051
5VFP	PF10602
5VFP	PF17862
5VFQ	PF17862
5VFQ	PF01399
5VFQ	PF13012
5VFQ	PF16450
5VFQ	PF00004
5VFQ	PF10584
5VFQ	PF18051
5VFQ	PF01851
5VFQ	PF00227
5VFQ	PF01398
5VFQ	PF13519
5VFQ	PF18098
5VFQ	PF10602
5VFQ	PF10075
5VFQ	PF17781
5VFQ	PF18503
5VFQ	PF13646
5VFR	PF10602
5VFR	PF05160
5VFR	PF16450
5VFR	PF13012
5VFR	PF18098
5VFR	PF01399
5VFR	PF01851
5VFR	PF13646
5VFR	PF18503
5VFR	PF00227
5VFR	PF17862
5VFR	PF10584
5VFR	PF00004
5VFR	PF01398
5VFR	PF18051
5VFR	PF13519
5VFR	PF10075
5VFR	PF17781
5VFS	PF17781
5VFS	PF01398
5VFS	PF10075
5VFS	PF18503
5VFS	PF13012
5VFS	PF13519
5VFS	PF00004
5VFS	PF13646
5VFS	PF01399
5VFS	PF16450
5VFS	PF01851
5VFS	PF17862
5VFS	PF00227
5VFS	PF10584
5VFS	PF18098
5VFS	PF10602
5VFT	PF00004
5VFT	PF18503
5VFT	PF13646
5VFT	PF18051
5VFT	PF01398
5VFT	PF05160
5VFT	PF17781
5VFT	PF18098
5VFT	PF13012
5VFT	PF10602
5VFT	PF10584
5VFT	PF16450
5VFT	PF10075
5VFT	PF13519
5VFT	PF01399
5VFT	PF17862
5VFT	PF01851
5VFT	PF00227
5VFU	PF10584
5VFU	PF01851
5VFU	PF13519
5VFU	PF17781
5VFU	PF01398
5VFU	PF18503
5VFU	PF13646
5VFU	PF10602
5VFU	PF10075
5VFU	PF18098
5VFU	PF18051
5VFU	PF13012
5VFU	PF00004
5VFU	PF16450
5VFU	PF00227
5VFU	PF01399
5VFU	PF17862
5VGZ	PF10075
5VGZ	PF18004
5VGZ	PF18503
5VGZ	PF01399
5VGZ	PF01398
5VGZ	PF01851
5VGZ	PF13646
5VGZ	PF13012
5VGZ	PF18098
5VGZ	PF13519
5VGZ	PF10602
5VGZ	PF05160
5VGZ	PF16450
5VHH	PF10602
5VHH	PF05160
5VHH	PF13012
5VHH	PF16450
5VHH	PF12796
5VHH	PF13646
5VHH	PF01851
5VHH	PF17862
5VHH	PF01399
5VHH	PF00004
5VHH	PF01398
5VHH	PF18098
5VHH	PF18004
5VHH	PF18503
5VHH	PF10075
5VHH	PF17781
5VHH	PF13519
5VHI	PF18503
5VHI	PF18004
5VHI	PF13012
5VHI	PF16450
5VHI	PF18098
5VHI	PF17781
5VHI	PF01398
5VHI	PF13646
5VHI	PF00004
5VHI	PF12796
5VHI	PF10075
5VHI	PF17862
5VHI	PF01399
5VHI	PF01851
5VHI	PF05160
5VHI	PF13519
5VHI	PF10602
5VHS	PF18503
5VHS	PF10602
5VHS	PF13646
5VHS	PF18004
5VHS	PF01398
5VHS	PF18098
5VHS	PF10075
5VHS	PF13012
5VHS	PF00004
5VHS	PF13519
5VHS	PF01399
5VHS	PF16450
5VHS	PF01851
5VHS	PF17862
5VJC	
5VLR	PF00454
5VLR	PF16454
5VLR	PF02192
5VLR	PF00794
5VLR	PF00792
5VLR	PF00613
5VOM	PF00439
5VOX	PF01991
5VOX	PF01813
5VOX	PF03224
5VOX	PF01496
5VOX	PF03223
5VOX	PF01992
5VOX	PF01990
5VOX	PF02874
5VOX	PF16886
5VOX	PF05493
5VOX	PF11698
5VOX	PF03179
5VOX	PF00006
5VOX	PF00137
5VOY	PF00137
5VOY	PF02874
5VOY	PF01813
5VOY	PF01990
5VOY	PF01992
5VOY	PF05493
5VOY	PF11698
5VOY	PF01496
5VOY	PF03223
5VOY	PF03179
5VOY	PF01991
5VOY	PF16886
5VOY	PF03224
5VOY	PF00006
5VOZ	PF00006
5VOZ	PF16886
5VOZ	PF00137
5VOZ	PF02874
5VOZ	PF01496
5VOZ	PF05493
5VOZ	PF01992
5VOZ	PF03179
5VOZ	PF11698
5VOZ	PF01991
5VOZ	PF01813
5VOZ	PF03224
5VOZ	PF03223
5VOZ	PF01990
5VX1	PF00452
5VYC	PF00411
5VYC	PF00833
5VYC	PF01282
5VYC	PF00240
5VYC	PF00900
5VYC	PF01599
5VYC	PF01479
5VYC	PF00253
5VYC	PF00380
5VYC	PF00410
5VYC	PF00467
5VYC	PF00416
5VYC	PF16121
5VYC	PF01667
5VYC	PF00163
5VYC	PF16122
5VYC	PF01248
5VYC	PF00318
5VYC	PF01253
5VYC	PF01472
5VYC	PF04758
5VYC	PF16205
5VYC	PF01090
5VYC	PF01249
5VYC	PF00164
5VYC	PF01251
5VYC	PF17832
5VYC	PF03297
5VYC	PF03501
5VYC	PF00333
5VYC	PF01092
5VYC	PF00338
5VYC	PF00366
5VYC	PF03719
5VYC	PF01201
5VYC	PF00400
5VYC	PF05162
5VYC	PF08071
5VYC	PF07650
5VYC	PF08069
5VYC	PF01283
5VYC	PF01015
5VYC	PF00203
5VYC	PF00312
5VYC	PF00189
5VYC	PF00177
5VYC	PF01200
5VYV	PF04337
5W0W	PF02985
5W0W	PF00149
5W0W	PF04176
5W1A	PF00063
5W1A	PF02736
5W3N	
5W41	PF16186
5W41	PF00514
5W4A	
5W4E	PF00514
5W4E	PF16186
5W4F	PF00514
5W4F	PF16186
5W4G	PF00514
5W4G	PF16186
5W53	
5W9A	
5WBY	PF08771
5WBY	PF00454
5WBY	PF02259
5WBY	PF02260
5WBY	PF00400
5WCZ	PF00128
5WCZ	PF16657
5WHF	
5WLC	PF01479
5WLC	PF00900
5WLC	PF08146
5WLC	PF17799
5WLC	PF00177
5WLC	PF17404
5WLC	PF09384
5WLC	PF00467
5WLC	PF08351
5WLC	PF00380
5WLC	PF04000
5WLC	PF05189
5WLC	PF04003
5WLC	PF00575
5WLC	PF03914
5WLC	PF00400
5WLC	PF00687
5WLC	PF01248
5WLC	PF08159
5WLC	PF01282
5WLC	PF00416
5WLC	PF03587
5WLC	PF01798
5WLC	PF04158
5WLC	PF01092
5WLC	PF16121
5WLC	PF00164
5WLC	PF04006
5WLC	PF12397
5WLC	PF12923
5WLC	PF04615
5WLC	PF00411
5WLC	PF08640
5WLC	PF01200
5WLC	PF03813
5WLC	PF04900
5WLC	PF01269
5WLC	PF08698
5WLC	PF04147
5WLC	PF08625
5WLC	PF01201
5WLC	PF08156
5WLC	PF16205
5WLC	PF04950
5WLC	PF00312
5WLC	PF03998
5WLC	PF17405
5WLC	PF01251
5WLC	PF17406
5WLC	PF05291
5WLC	PF08069
5WLC	PF08142
5WLC	PF00410
5WLC	PF17403
5WLC	PF04427
5WLC	PF09368
5WLC	PF01137
5WLC	PF08071
5WLC	PF08297
5WLC	PF00004
5WLC	PF04192
5WLC	PF00366
5WLC	PF08149
5WLC	PF17903
5WLC	PF17407
5WLC	PF17075
5WLC	PF00163
5WLO	PF00077
5WLQ	PF03271
5WME	
5WN0	PF03372
5WN1	PF03372
5WN2	PF03372
5WN3	PF03372
5WN4	PF03372
5WN5	PF03372
5WNI	PF00069
5WNJ	PF00069
5WNK	PF00069
5WNL	PF00069
5WNM	PF00069
5WO6	PF00520
5WO6	PF13637
5WO6	PF12796
5WO8	PF00520
5WO8	PF13637
5WO8	PF12796
5WO9	PF12796
5WO9	PF13637
5WO9	PF00520
5WOA	PF13637
5WOA	PF12796
5WOA	PF00520
5WP3	PF00400
5WP9	PF01031
5WP9	PF00350
5WP9	PF03281
5WP9	PF02212
5WQL	PF03572
5WQL	PF11818
5WQL	PF00595
5WQL	PF17804
5WSG	PF01423
5WSG	PF04408
5WSG	PF08231
5WSG	PF08084
5WSG	PF03764
5WSG	PF10598
5WSG	PF16131
5WSG	PF02847
5WSG	PF02840
5WSG	PF03144
5WSG	PF01125
5WSG	PF08312
5WSG	PF08082
5WSG	PF07717
5WSG	PF00400
5WSG	PF00076
5WSG	PF12134
5WSG	PF11831
5WSG	PF14580
5WSG	PF10597
5WSG	PF08606
5WSG	PF00249
5WSG	PF16004
5WSG	PF04889
5WSG	PF02184
5WSG	PF10596
5WSG	PF13893
5WSG	PF00679
5WSG	PF02731
5WSG	PF00009
5WSG	PF00270
5WSG	PF08083
5WSG	PF00271
5WUM	PF16186
5WUM	PF00514
5WUN	PF00514
5WUN	PF16186
5WVC	PF00619
5WVI	PF00227
5WVI	PF16450
5WVI	PF10584
5WVI	PF00004
5WVI	PF04683
5WVI	PF13012
5WVI	PF18261
5WVI	PF18051
5WVI	PF05160
5WVI	PF18004
5WVI	PF18503
5WVI	PF13519
5WVI	PF18098
5WVI	PF10602
5WVI	PF17781
5WVI	PF12465
5WVI	PF08375
5WVI	PF01398
5WVI	PF01399
5WVI	PF17862
5WVI	PF13646
5WVI	PF18055
5WVI	PF01851
5WVI	PF10075
5WVK	PF05160
5WVK	PF17862
5WVK	PF18004
5WVK	PF10075
5WVK	PF16450
5WVK	PF18098
5WVK	PF04683
5WVK	PF18261
5WVK	PF13646
5WVK	PF01398
5WVK	PF18055
5WVK	PF17781
5WVK	PF12465
5WVK	PF13519
5WVK	PF10584
5WVK	PF08375
5WVK	PF10602
5WVK	PF18051
5WVK	PF01399
5WVK	PF00004
5WVK	PF01851
5WVK	PF13012
5WVK	PF00227
5WVK	PF18503
5WYJ	PF01269
5WYJ	PF00687
5WYJ	PF17407
5WYJ	PF01137
5WYJ	PF08142
5WYJ	PF17903
5WYJ	PF00410
5WYJ	PF04003
5WYJ	PF01479
5WYJ	PF01599
5WYJ	PF01798
5WYJ	PF01667
5WYJ	PF01251
5WYJ	PF00400
5WYJ	PF17404
5WYJ	PF00312
5WYJ	PF08625
5WYJ	PF01015
5WYJ	PF05291
5WYJ	PF08069
5WYJ	PF08071
5WYJ	PF01200
5WYJ	PF17799
5WYJ	PF04900
5WYJ	PF00467
5WYJ	PF00164
5WYJ	PF17406
5WYJ	PF00366
5WYJ	PF12397
5WYJ	PF05189
5WYJ	PF01201
5WYJ	PF03813
5WYJ	PF00240
5WYJ	PF00380
5WYJ	PF04758
5WYJ	PF00900
5WYJ	PF04950
5WYJ	PF17403
5WYJ	PF04427
5WYJ	PF01092
5WYJ	PF04192
5WYJ	PF01248
5WYJ	PF08156
5WYJ	PF12923
5WYJ	PF00177
5WYJ	PF03587
5WYJ	PF00411
5WYJ	PF16121
5WYJ	PF00004
5WYJ	PF17405
5WYJ	PF16205
5WYJ	PF00575
5WYJ	PF00163
5WYJ	PF01282
5WYK	PF05189
5WYK	PF00366
5WYK	PF04192
5WYK	PF01248
5WYK	PF17903
5WYK	PF01251
5WYK	PF04758
5WYK	PF03813
5WYK	PF08142
5WYK	PF08069
5WYK	PF00900
5WYK	PF12397
5WYK	PF03587
5WYK	PF00467
5WYK	PF01667
5WYK	PF17799
5WYK	PF04003
5WYK	PF08156
5WYK	PF17403
5WYK	PF00380
5WYK	PF00163
5WYK	PF04950
5WYK	PF17404
5WYK	PF00411
5WYK	PF01015
5WYK	PF01201
5WYK	PF00004
5WYK	PF17406
5WYK	PF01282
5WYK	PF01798
5WYK	PF08146
5WYK	PF00177
5WYK	PF01200
5WYK	PF12923
5WYK	PF00312
5WYK	PF01137
5WYK	PF08071
5WYK	PF17405
5WYK	PF00410
5WYK	PF08625
5WYK	PF16121
5WYK	PF04427
5WYK	PF00687
5WYK	PF16205
5WYK	PF17407
5WYK	PF00164
5WYK	PF01269
5WYK	PF01479
5WYK	PF04900
5WYK	PF00400
5X2M	PF01094
5X2N	PF01094
5X2O	PF01094
5X2P	PF01094
5X2Q	PF01094
5X7U	PF00128
5X7U	PF16657
5X8N	PF00514
5X8N	PF16186
5X9B	PF03281
5X9C	PF03281
5XA5	
5XGI	PF02192
5XGI	PF00017
5XGI	PF00794
5XGI	PF00454
5XGI	PF00613
5XGI	PF00792
5XGJ	PF16454
5XGJ	PF02192
5XGJ	PF00792
5XGJ	PF00017
5XGJ	PF00613
5XGJ	PF00454
5XGJ	PF00794
5XIW	PF03953
5XIW	PF03133
5XIW	PF00091
5XKE	PF00091
5XKE	PF03953
5XKE	PF03133
5XKF	PF03953
5XKF	PF00091
5XKF	PF03133
5XKG	PF00091
5XKG	PF03133
5XKG	PF03953
5XKH	PF00091
5XKH	PF03953
5XKH	PF03133
5XLT	PF00091
5XLT	PF03953
5XLT	PF03133
5XLZ	PF03133
5XLZ	PF03953
5XLZ	PF00091
5XNL	PF00504
5XNL	PF01716
5XNL	PF01405
5XNL	PF06596
5XNL	PF01789
5XNL	PF07123
5XNL	PF05151
5XNL	PF00124
5XNL	PF00421
5XNL	PF01737
5XNL	PF00284
5XNL	PF01788
5XNL	PF00283
5XNL	PF00737
5XNL	PF02533
5XNL	PF02419
5XNL	PF02532
5XP3	PF03133
5XP3	PF00091
5XP3	PF03953
5XSD	PF13407
5XSJ	PF13407
5XZX	PF00514
5Y04	
5Y70	PF03037
5Y81	PF02259
5Y81	PF00022
5Y81	PF00454
5Y81	PF13921
5Y8E	PF13676
5Y8F	PF13676
5Y8U	PF00069
5Y90	PF00069
5YKB	PF16657
5YKB	PF00128
5YL2	PF03953
5YL2	PF00091
5YL2	PF03133
5YL4	PF03133
5YL4	PF03953
5YL4	PF00091
5YL9	
5YLJ	PF00091
5YLJ	PF03953
5YLJ	PF03133
5YLS	PF03953
5YLS	PF00091
5YLS	PF03133
5YNX	
5YOJ	PF00077
5YOK	PF00077
5YRT	PF02287
5YRT	PF02288
5YRT	PF02286
5YRV	PF02287
5YRV	PF02288
5YRV	PF02286
5YSH	PF02286
5YSH	PF02288
5YSH	PF02287
5YZ3	PF00091
5YZ3	PF03133
5YZ3	PF03953
5YZV	PF00400
5Z1D	PF00069
5Z1E	PF00069
5Z2C	
5Z3G	PF04427
5Z3G	PF05997
5Z3G	PF01778
5Z3G	PF00347
5Z3G	PF00572
5Z3G	PF08079
5Z3G	PF00327
5Z3G	PF01907
5Z3G	PF00467
5Z3G	PF00076
5Z3G	PF00831
5Z3G	PF00687
5Z3G	PF16589
5Z3G	PF00237
5Z3G	PF00270
5Z3G	PF01294
5Z3G	PF17135
5Z3G	PF00827
5Z3G	PF13959
5Z3G	PF01775
5Z3G	PF01912
5Z3G	PF04874
5Z3G	PF01929
5Z3G	PF01248
5Z3G	PF00271
5Z3G	PF06732
5Z3G	PF01655
5Z3G	PF01158
5Z3G	PF00297
5Z3G	PF16906
5Z3G	PF01159
5Z3G	PF01247
5Z3G	PF00573
5Z3G	PF05890
5Z3G	PF14374
5Z4P	PF00091
5Z4P	PF03133
5Z4P	PF00836
5Z4P	PF03953
5Z4U	PF03953
5Z4U	PF00091
5Z4U	PF03133
5Z56	PF02037
5Z56	PF00270
5Z56	PF09736
5Z56	PF12134
5Z56	PF16399
5Z56	PF16837
5Z56	PF01125
5Z56	PF00240
5Z56	PF02847
5Z56	PF04889
5Z56	PF12108
5Z56	PF13920
5Z56	PF14580
5Z56	PF01805
5Z56	PF13297
5Z56	PF00642
5Z56	PF11931
5Z56	PF08312
5Z56	PF12230
5Z56	PF05700
5Z56	PF08083
5Z56	PF03178
5Z56	PF03144
5Z56	PF10596
5Z56	PF04046
5Z56	PF16004
5Z56	PF12874
5Z56	PF00271
5Z56	PF01398
5Z56	PF00679
5Z56	PF00009
5Z56	PF04037
5Z56	PF14492
5Z56	PF00498
5Z56	PF16835
5Z56	PF08082
5Z56	PF02889
5Z56	PF08084
5Z56	PF10433
5Z56	PF00400
5Z56	PF13087
5Z56	PF11831
5Z56	PF07717
5Z56	PF07189
5Z56	PF04408
5Z56	PF13181
5Z56	PF03660
5Z56	PF13086
5Z56	PF00160
5Z56	PF08606
5Z56	PF10597
5Z56	PF13921
5Z56	PF01423
5Z56	PF04564
5Z56	PF02184
5Z56	PF03764
5Z56	PF00076
5Z56	PF08920
5Z56	PF18149
5Z56	PF10598
5Z57	PF02847
5Z57	PF00076
5Z57	PF01805
5Z57	PF00400
5Z57	PF00271
5Z57	PF18149
5Z57	PF08920
5Z57	PF01125
5Z57	PF09736
5Z57	PF03764
5Z57	PF05700
5Z57	PF02037
5Z57	PF07189
5Z57	PF04889
5Z57	PF02184
5Z57	PF13087
5Z57	PF13921
5Z57	PF02889
5Z57	PF16399
5Z57	PF13181
5Z57	PF00009
5Z57	PF07717
5Z57	PF04046
5Z57	PF08606
5Z57	PF04564
5Z57	PF11831
5Z57	PF00270
5Z57	PF04408
5Z57	PF03178
5Z57	PF13086
5Z57	PF03144
5Z57	PF14492
5Z57	PF04037
5Z57	PF03660
5Z57	PF11931
5Z57	PF08312
5Z57	PF12108
5Z57	PF00160
5Z57	PF16837
5Z57	PF00240
5Z57	PF01423
5Z57	PF13297
5Z57	PF12230
5Z57	PF14580
5Z57	PF00679
5Z57	PF08082
5Z57	PF10596
5Z57	PF12874
5Z57	PF10598
5Z57	PF08083
5Z57	PF12134
5Z57	PF08084
5Z57	PF16835
5Z57	PF01398
5Z57	PF00498
5Z57	PF10597
5Z57	PF10433
5Z57	PF16004
5Z58	PF16837
5Z58	PF00160
5Z58	PF04408
5Z58	PF00076
5Z58	PF12230
5Z58	PF01423
5Z58	PF13297
5Z58	PF11831
5Z58	PF13920
5Z58	PF08084
5Z58	PF07189
5Z58	PF00400
5Z58	PF02731
5Z58	PF12134
5Z58	PF04037
5Z58	PF03764
5Z58	PF01805
5Z58	PF09736
5Z58	PF00271
5Z58	PF00240
5Z58	PF07717
5Z58	PF11931
5Z58	PF00498
5Z58	PF12108
5Z58	PF14580
5Z58	PF00270
5Z58	PF03660
5Z58	PF10596
5Z58	PF00009
5Z58	PF10433
5Z58	PF18149
5Z58	PF08082
5Z58	PF08083
5Z58	PF02847
5Z58	PF04046
5Z58	PF00679
5Z58	PF00642
5Z58	PF01398
5Z58	PF12874
5Z58	PF13921
5Z58	PF02037
5Z58	PF16004
5Z58	PF16835
5Z58	PF04889
5Z58	PF10598
5Z58	PF08920
5Z58	PF14492
5Z58	PF02184
5Z58	PF03178
5Z58	PF02889
5Z58	PF03144
5Z58	PF10597
5Z6Z	PF00046
5ZAU	PF00018
5ZB1	PF05459
5ZB3	PF05459
5ZCB	PF00128
5ZCB	PF16657
5ZCC	PF16657
5ZCC	PF00128
5ZCD	PF00128
5ZCD	PF16657
5ZCE	PF00128
5ZCE	PF16657
5ZCS	PF00400
5ZCS	PF14664
5ZCS	PF11865
5ZCS	PF08771
5ZCS	PF14663
5ZCS	PF14666
5ZCS	PF16979
5ZCS	PF02260
5ZCS	PF02259
5ZCS	PF14668
5ZCS	PF00454
5ZGB	PF00796
5ZGB	PF12838
5ZGB	PF01241
5ZGB	PF07465
5ZGB	PF02427
5ZGB	PF01701
5ZGB	PF02531
5ZGB	PF02605
5ZGB	PF02507
5ZGB	PF00504
5ZGB	PF00223
5ZGH	PF02605
5ZGH	PF01241
5ZGH	PF02427
5ZGH	PF00796
5ZGH	PF12838
5ZGH	PF07465
5ZGH	PF00504
5ZGH	PF02531
5ZGH	PF01701
5ZGH	PF02507
5ZGH	PF00223
5ZHY	
5ZO6	PF16647
5ZRX	PF00536
5ZUV	
5ZXH	PF03953
5ZXH	PF03133
5ZXH	PF00091
6AAV	PF11941
6AAV	PF00128
6AGK	PF00091
6AGK	PF03953
6AGK	PF03133
6AH0	PF01480
6AH0	PF08799
6AH0	PF07189
6AH0	PF02966
6AH0	PF04046
6AH0	PF14580
6AH0	PF06424
6AH0	PF04037
6AH0	PF03660
6AH0	PF01248
6AH0	PF13181
6AH0	PF10433
6AH0	PF06544
6AH0	PF02148
6AH0	PF02037
6AH0	PF00400
6AH0	PF01423
6AH0	PF09785
6AH0	PF00076
6AH0	PF16835
6AH0	PF03764
6AH0	PF00270
6AH0	PF10598
6AH0	PF13297
6AH0	PF01805
6AH0	PF00009
6AH0	PF08920
6AH0	PF10597
6AH0	PF00271
6AH0	PF03178
6AH0	PF10596
6AH0	PF02889
6AH0	PF03144
6AH0	PF00240
6AH0	PF11931
6AH0	PF01398
6AH0	PF01798
6AH0	PF08572
6AH0	PF00443
6AH0	PF12108
6AH0	PF16004
6AH0	PF18149
6AH0	PF12134
6AH0	PF12874
6AH0	PF12230
6AH0	PF00679
6AH0	PF16837
6AH0	PF08083
6AH0	PF08084
6AH0	PF14492
6AH0	PF08082
6AHD	PF00240
6AHD	PF01423
6AHD	PF13297
6AHD	PF00400
6AHD	PF06220
6AHD	PF12171
6AHD	PF03371
6AHD	PF00397
6AHD	PF16835
6AHD	PF07189
6AHD	PF00679
6AHD	PF10597
6AHD	PF02966
6AHD	PF03178
6AHD	PF03343
6AHD	PF13181
6AHD	PF09785
6AHD	PF04037
6AHD	PF03144
6AHD	PF10596
6AHD	PF00009
6AHD	PF10433
6AHD	PF01480
6AHD	PF00076
6AHD	PF01248
6AHD	PF00271
6AHD	PF01798
6AHD	PF03764
6AHD	PF04046
6AHD	PF11931
6AHD	PF08082
6AHD	PF01398
6AHD	PF08084
6AHD	PF08083
6AHD	PF12871
6AHD	PF12108
6AHD	PF00160
6AHD	PF06991
6AHD	PF16837
6AHD	PF19252
6AHD	PF06544
6AHD	PF12230
6AHD	PF16004
6AHD	PF17814
6AHD	PF00270
6AHD	PF10598
6AHD	PF14580
6AHD	PF18149
6AHD	PF08920
6AHD	PF12134
6AHD	PF02037
6AHD	PF12874
6AHD	PF06424
6AHD	PF03660
6AHD	PF08572
6AHD	PF01805
6AHD	PF14492
6AHD	PF02889
6AHD	PF08799
6AR7	PF07007
6ATG	PF00084
6AU2	PF18359
6AU2	PF18358
6AU3	PF18358
6AU3	PF18359
6B23	PF16722
6B23	PF05065
6B2Z	PF00119
6B2Z	PF11022
6B2Z	PF05873
6B2Z	PF04911
6B2Z	PF05933
6B2Z	PF05405
6B2Z	PF00137
6B36	PF00077
6B4E	PF07817
6B4N	PF00077
6B6M	PF02560
6B8H	PF05933
6B8H	PF05405
6B8H	PF04911
6B8H	PF00119
6B8H	PF02874
6B8H	PF00137
6B8H	PF00306
6B8H	PF11022
6B8H	PF05873
6B8H	PF00006
6B8H	PF04627
6B8H	PF00213
6B8H	PF02823
6B8H	PF00231
6B9H	
6BBM	PF03796
6BBM	PF00772
6BHD	PF18359
6BHD	PF18300
6BHD	PF18358
6BHE	PF18359
6BHE	PF18358
6BHE	PF18300
6BHG	PF18300
6BHG	PF18358
6BHG	PF18359
6BHH	PF18300
6BHH	PF18359
6BHH	PF18358
6BHI	PF18359
6BHI	PF18300
6BHI	PF18358
6BL7	
6BME	PF01152
6BOB	PF12796
6BOB	PF13637
6BOB	PF00520
6BOQ	PF03372
6BOR	PF03372
6BOS	PF03372
6BOT	PF03372
6BOU	PF03372
6BOV	PF03372
6BOW	PF03372
6BPA	
6BPC	
6BPE	
6BPI	PF18358
6BPI	PF18359
6BR1	PF00091
6BR1	PF03953
6BR1	PF03133
6BR8	
6BRF	PF00091
6BRF	PF03953
6BRF	PF03133
6BRY	PF00091
6BRY	PF03133
6BRY	PF03953
6BS2	PF00091
6BS2	PF03953
6BS2	PF03133
6BSZ	PF01094
6BT5	PF01094
6BVT	PF00514
6BVT	PF16186
6BVV	PF00514
6BVV	PF16186
6BVZ	PF00514
6BVZ	PF16186
6BW0	PF00514
6BW0	PF16186
6BW1	PF00514
6BW1	PF16186
6BW9	PF16186
6BW9	PF00514
6BWA	PF16186
6BWA	PF00514
6BWB	PF00514
6BWB	PF16186
6BX3	PF00400
6BX3	PF00856
6BZ2	PF00077
6BZ3	
6BZE	PF00619
6C0F	PF00831
6C0F	PF07890
6C0F	PF00572
6C0F	PF00270
6C0F	PF16906
6C0F	PF01159
6C0F	PF00238
6C0F	PF14374
6C0F	PF16589
6C0F	PF00687
6C0F	PF08145
6C0F	PF15459
6C0F	PF08155
6C0F	PF06858
6C0F	PF01778
6C0F	PF06732
6C0F	PF01775
6C0F	PF00297
6C0F	PF04427
6C0F	PF04935
6C0F	PF01248
6C0F	PF13959
6C0F	PF08079
6C0F	PF04874
6C0F	PF01655
6C0F	PF01246
6C0F	PF01929
6C0F	PF01907
6C0F	PF05997
6C0F	PF17135
6C0F	PF00400
6C0F	PF09420
6C0F	PF00827
6C0F	PF00573
6C0F	PF17835
6C0F	PF00076
6C0F	PF01294
6C0F	PF01158
6C0F	PF01912
6C0F	PF00237
6C0F	PF00467
6C0F	PF00327
6C0F	PF01247
6C0F	PF00271
6CA4	PF03372
6CB1	PF04427
6CB1	PF17135
6CB1	PF00400
6CB1	PF01929
6CB1	PF00270
6CB1	PF00467
6CB1	PF00687
6CB1	PF01159
6CB1	PF04874
6CB1	PF01907
